3000.2500 8.412020e-13
3000.7500 8.407470e-13
3001.2500 8.402926e-13
3001.7500 8.398400e-13
3002.2500 8.393888e-13
3002.7500 8.389386e-13
3003.2500 8.384890e-13
3003.7500 8.380390e-13
3004.2500 8.375888e-13
3004.7500 8.371374e-13
3005.2500 8.366856e-13
3005.7500 8.362336e-13
3006.2500 8.357816e-13
3006.7500 8.353300e-13
3007.2500 8.348784e-13
3007.7500 8.344266e-13
3008.2500 8.339746e-13
3008.7500 8.335236e-13
3009.2500 8.330730e-13
3009.7500 8.326240e-13
3010.2500 8.321764e-13
3010.7500 8.317300e-13
3011.2500 8.312844e-13
3011.7500 8.308390e-13
3012.2500 8.303926e-13
3012.7500 8.299452e-13
3013.2500 8.294966e-13
3013.7500 8.290474e-13
3014.2500 8.285984e-13
3014.7500 8.281504e-13
3015.2500 8.277040e-13
3015.7500 8.272588e-13
3016.2500 8.268146e-13
3016.7500 8.263714e-13
3017.2500 8.259288e-13
3017.7500 8.254858e-13
3018.2500 8.250432e-13
3018.7500 8.246012e-13
3019.2500 8.241594e-13
3019.7500 8.237176e-13
3020.2500 8.232752e-13
3020.7500 8.228318e-13
3021.2500 8.223870e-13
3021.7500 8.219420e-13
3022.2500 8.214970e-13
3022.7500 8.210526e-13
3023.2500 8.206098e-13
3023.7500 8.201690e-13
3024.2500 8.197294e-13
3024.7500 8.192910e-13
3025.2500 8.188526e-13
3025.7500 8.184146e-13
3026.2500 8.179762e-13
3026.7500 8.175374e-13
3027.2500 8.170990e-13
3027.7500 8.166606e-13
3028.2500 8.162228e-13
3028.7500 8.157848e-13
3029.2500 8.153476e-13
3029.7500 8.149102e-13
3030.2500 8.144732e-13
3030.7500 8.140364e-13
3031.2500 8.136000e-13
3031.7500 8.131634e-13
3032.2500 8.127272e-13
3032.7500 8.122906e-13
3033.2500 8.118550e-13
3033.7500 8.114200e-13
3034.2500 8.109866e-13
3034.7500 8.105546e-13
3035.2500 8.101240e-13
3035.7500 8.096938e-13
3036.2500 8.092630e-13
3036.7500 8.088320e-13
3037.2500 8.083998e-13
3037.7500 8.079666e-13
3038.2500 8.075330e-13
3038.7500 8.070996e-13
3039.2500 8.066666e-13
3039.7500 8.062342e-13
3040.2500 8.058020e-13
3040.7500 8.053704e-13
3041.2500 8.049388e-13
3041.7500 8.045080e-13
3042.2500 8.040790e-13
3042.7500 8.036508e-13
3043.2500 8.032244e-13
3043.7500 8.027982e-13
3044.2500 8.023724e-13
3044.7500 8.019462e-13
3045.2500 8.015186e-13
3045.7500 8.010902e-13
3046.2500 8.006610e-13
3046.7500 8.002320e-13
3047.2500 7.998034e-13
3047.7500 7.993758e-13
3048.2500 7.989500e-13
3048.7500 7.985250e-13
3049.2500 7.981012e-13
3049.7500 7.976780e-13
3050.2500 7.972546e-13
3050.7500 7.968314e-13
3051.2500 7.964086e-13
3051.7500 7.959862e-13
3052.2500 7.955638e-13
3052.7500 7.951414e-13
3053.2500 7.947186e-13
3053.7500 7.942950e-13
3054.2500 7.938710e-13
3054.7500 7.934452e-13
3055.2500 7.930200e-13
3055.7500 7.925956e-13
3056.2500 7.921720e-13
3056.7500 7.917502e-13
3057.2500 7.913290e-13
3057.7500 7.909090e-13
3058.2500 7.904898e-13
3058.7500 7.900706e-13
3059.2500 7.896514e-13
3059.7500 7.892322e-13
3060.2500 7.888132e-13
3060.7500 7.883944e-13
3061.2500 7.879756e-13
3061.7500 7.875574e-13
3062.2500 7.871394e-13
3062.7500 7.867218e-13
3063.2500 7.863040e-13
3063.7500 7.858868e-13
3064.2500 7.854694e-13
3064.7500 7.850526e-13
3065.2500 7.846356e-13
3065.7500 7.842188e-13
3066.2500 7.838020e-13
3066.7500 7.833860e-13
3067.2500 7.829704e-13
3067.7500 7.825562e-13
3068.2500 7.821432e-13
3068.7500 7.817312e-13
3069.2500 7.813204e-13
3069.7500 7.809094e-13
3070.2500 7.804980e-13
3070.7500 7.800852e-13
3071.2500 7.796718e-13
3071.7500 7.792574e-13
3072.2500 7.788432e-13
3072.7500 7.784296e-13
3073.2500 7.780174e-13
3073.7500 7.776060e-13
3074.2500 7.771966e-13
3074.7500 7.767880e-13
3075.2500 7.763796e-13
3075.7500 7.759712e-13
3076.2500 7.755618e-13
3076.7500 7.751508e-13
3077.2500 7.747394e-13
3077.7500 7.743276e-13
3078.2500 7.739160e-13
3078.7500 7.735056e-13
3079.2500 7.730964e-13
3079.7500 7.726894e-13
3080.2500 7.722830e-13
3080.7500 7.718770e-13
3081.2500 7.714712e-13
3081.7500 7.710644e-13
3082.2500 7.706568e-13
3082.7500 7.702480e-13
3083.2500 7.698386e-13
3083.7500 7.694294e-13
3084.2500 7.690212e-13
3084.7500 7.686142e-13
3085.2500 7.682090e-13
3085.7500 7.678040e-13
3086.2500 7.674002e-13
3086.7500 7.669966e-13
3087.2500 7.665934e-13
3087.7500 7.661900e-13
3088.2500 7.657866e-13
3088.7500 7.653836e-13
3089.2500 7.649812e-13
3089.7500 7.645784e-13
3090.2500 7.641758e-13
3090.7500 7.637736e-13
3091.2500 7.633716e-13
3091.7500 7.629700e-13
3092.2500 7.625684e-13
3092.7500 7.621672e-13
3093.2500 7.617660e-13
3093.7500 7.613648e-13
3094.2500 7.609638e-13
3094.7500 7.605630e-13
3095.2500 7.601630e-13
3095.7500 7.597632e-13
3096.2500 7.593648e-13
3096.7500 7.589682e-13
3097.2500 7.585724e-13
3097.7500 7.581770e-13
3098.2500 7.577816e-13
3098.7500 7.573856e-13
3099.2500 7.569882e-13
3099.7500 7.565906e-13
3100.2500 7.561924e-13
3100.7500 7.557940e-13
3101.2500 7.553958e-13
3101.7500 7.549982e-13
3102.2500 7.546008e-13
3102.7500 7.542032e-13
3103.2500 7.538060e-13
3103.7500 7.534094e-13
3104.2500 7.530138e-13
3104.7500 7.526192e-13
3105.2500 7.522260e-13
3105.7500 7.518340e-13
3106.2500 7.514424e-13
3106.7500 7.510504e-13
3107.2500 7.506580e-13
3107.7500 7.502640e-13
3108.2500 7.498690e-13
3108.7500 7.494744e-13
3109.2500 7.490800e-13
3109.7500 7.486854e-13
3110.2500 7.482928e-13
3110.7500 7.479014e-13
3111.2500 7.475110e-13
3111.7500 7.471210e-13
3112.2500 7.467320e-13
3112.7500 7.463420e-13
3113.2500 7.459528e-13
3113.7500 7.455630e-13
3114.2500 7.451730e-13
3114.7500 7.447838e-13
3115.2500 7.443946e-13
3115.7500 7.440060e-13
3116.2500 7.436178e-13
3116.7500 7.432304e-13
3117.2500 7.428434e-13
3117.7500 7.424566e-13
3118.2500 7.420696e-13
3118.7500 7.416830e-13
3119.2500 7.412964e-13
3119.7500 7.409096e-13
3120.2500 7.405230e-13
3120.7500 7.401366e-13
3121.2500 7.397504e-13
3121.7500 7.393644e-13
3122.2500 7.389790e-13
3122.7500 7.385938e-13
3123.2500 7.382080e-13
3123.7500 7.378230e-13
3124.2500 7.374380e-13
3124.7500 7.370530e-13
3125.2500 7.366680e-13
3125.7500 7.362832e-13
3126.2500 7.358990e-13
3126.7500 7.355144e-13
3127.2500 7.351304e-13
